id,customer_id,amount,status
1227,1895,1405,delivered
1228,5051,1398,returned
1229,1571,1717,cancelled
1230,8178,431,shipped
1231,6779,19,returned
1232,6947,1050,delivered
1233,6657,1051,returned
1234,8783,1786,returned
1235,6883,1554,pending
1236,573,1910,returned
1237,5621,1389,returned
1238,7771,420,delivered
1239,8208,785,cancelled
1240,9686,610,shipped
1241,3188,1761,cancelled
1242,4487,566,cancelled
1243,837,354,cancelled
1244,3290,317,cancelled
1245,6482,1729,cancelled
1246,6952,1822,delivered
1247,9741,816,delivered
1248,5486,1071,cancelled
1249,6345,798,returned
1250,4249,1687,returned
1251,4344,916,pending
1252,5716,734,shipped
1253,4507,1758,cancelled
1254,4141,1778,delivered
1255,592,1478,shipped
1256,4149,58,delivered
1257,3955,916,cancelled
1258,2780,1239,pending
1259,9162,1494,delivered
1260,8589,1261,cancelled
1261,5159,1809,shipped
1262,4239,691,pending
1263,3884,913,delivered
1264,4582,1144,pending
1265,7898,1085,pending
1266,6138,480,returned
1267,3538,416,returned
1268,6093,1904,cancelled
1269,9509,396,shipped
1270,9948,257,shipped
1271,6670,1240,cancelled
1272,4964,1526,returned
1273,703,1436,delivered
1274,479,982,shipped
1275,7514,438,pending
1276,4503,188,delivered
1277,22,1488,cancelled
1278,3579,371,delivered
1279,481,653,pending
1280,752,1652,shipped
1281,6679,749,returned
1282,3776,1790,returned
1283,7405,1303,returned
1284,7076,431,shipped
1285,4774,1903,cancelled
1286,7656,585,cancelled
1287,4366,1426,cancelled
1288,7076,1536,pending
1289,4058,457,shipped
1290,7958,412,returned
1291,7775,551,pending
1292,5500,1227,shipped
1293,880,1461,returned
1294,4648,1685,pending
1295,875,1806,pending
1296,347,376,cancelled
1297,7147,101,cancelled
1298,8738,235,returned
1299,5373,245,cancelled
1300,4900,1070,delivered
1301,9698,1814,cancelled
1302,7796,1168,cancelled
1303,3313,1071,shipped
1304,3868,1777,pending
1305,6998,188,delivered
1306,4123,450,delivered
1307,7327,1775,delivered
1308,4417,1455,cancelled
1309,8653,1218,shipped
1310,5594,56,delivered
1311,3006,849,pending
1312,3043,1567,cancelled
1313,476,1497,cancelled
1314,8649,973,delivered
1315,7090,1558,cancelled
1316,991,994,pending
1317,8877,1403,pending
1318,2621,1238,shipped
1319,3919,1818,cancelled
1320,1555,1776,shipped
1321,9339,234,shipped
1322,3074,1017,cancelled
1323,4155,755,returned
1324,9638,1076,delivered
1325,1679,1443,shipped
1326,4071,1030,cancelled
1327,8201,923,pending
1328,5480,1887,returned
1329,192,1012,returned
1330,1084,1563,pending
1331,6627,1740,delivered
1332,1952,1825,pending
1333,7002,557,pending
1334,8126,83,cancelled
1335,8647,429,returned
1336,4938,913,returned
1337,4406,1059,shipped
1338,175,476,delivered
1339,8480,1733,delivered
1340,7577,446,cancelled
1341,5384,1361,delivered
1342,119,1787,delivered
1343,4298,1280,shipped
1344,7852,388,returned
1345,947,1268,pending
1346,3099,251,cancelled
1347,9079,1789,returned
1348,4012,1631,cancelled
1349,4200,513,pending
1350,7013,1018,returned
1351,5335,1538,returned
1352,8235,1707,delivered
1353,4278,557,pending
1354,9025,1160,returned
1355,5169,1530,returned
1356,3533,59,shipped
1357,3051,2000,pending
1358,7556,1292,delivered
1359,7139,20,delivered
1360,2532,876,returned
1361,887,264,delivered
1362,2605,433,pending
1363,2136,1253,returned
1364,6590,790,shipped
1365,3588,53,returned
1366,2706,1874,shipped
1367,5870,1750,cancelled
1368,5778,552,pending
1369,4012,70,cancelled
1370,9786,1326,returned
1371,1923,1655,delivered
1372,4509,1658,pending
1373,2950,1408,cancelled
1374,3416,1903,shipped
1375,422,250,shipped
1376,9983,741,shipped
1377,1531,1153,delivered
1378,72,55,delivered
1379,2098,420,pending
1380,8712,296,pending
1381,6300,1921,returned
1382,2070,1664,pending
1383,4931,1092,pending
1384,534,1170,shipped
1385,917,1872,delivered
1386,4872,1096,delivered
1387,7345,455,returned
1388,5881,918,cancelled
1389,9831,925,shipped
1390,9616,1671,returned
1391,2464,564,delivered
1392,5365,494,returned
1393,1720,777,pending
1394,8779,331,cancelled
1395,2382,1770,shipped
1396,8442,1792,shipped
1397,7154,1918,delivered
1398,2155,1211,delivered
1399,1614,1043,delivered
1400,3026,1793,delivered
1401,5983,1334,cancelled
1402,6862,1595,returned
1403,8618,1364,pending
1404,5514,1863,delivered
1405,9696,94,shipped
1406,879,1928,returned
1407,2031,1187,cancelled
1408,5380,1740,delivered
1409,4290,1529,returned
1410,7430,803,pending
1411,5548,40,delivered
1412,8397,1145,delivered
1413,9588,1524,pending
1414,5331,1519,pending
1415,8363,1181,shipped
1416,4183,600,cancelled
1417,4760,94,shipped
1418,5447,64,cancelled
1419,6767,1229,delivered
1420,5680,1615,delivered
1421,9853,1439,shipped
1422,6034,1773,delivered
1423,8329,1056,pending
1424,1016,1049,shipped
1425,2500,924,cancelled
1426,5403,624,cancelled
1427,7406,1295,cancelled
1428,8080,566,delivered
1429,9412,1799,shipped
1430,6062,591,pending
1431,2068,454,returned
1432,7330,313,delivered
1433,9615,1673,shipped
1434,7906,1230,cancelled
1435,632,44,cancelled
1436,1018,1465,delivered
1437,5423,1838,delivered
1438,9828,592,returned
1439,5088,1175,cancelled
1440,7567,1845,delivered
1441,1729,903,cancelled
1442,2173,414,returned
1443,5586,1624,cancelled
1444,8005,250,shipped
1445,5405,755,returned
1446,3621,713,pending
1447,2765,1600,cancelled
1448,7061,924,delivered
1449,342,779,delivered
1450,2031,1612,shipped
1451,2508,1015,shipped
1452,7909,823,delivered
1453,3234,1659,pending
1454,4638,1683,delivered
1455,1855,1430,shipped
1456,4527,221,cancelled
1457,810,124,delivered
1458,4636,1976,delivered
1459,5512,1148,shipped
1460,4748,733,delivered
1461,5509,1828,delivered
1462,7130,1651,shipped
1463,2016,878,returned
1464,3518,426,delivered
1465,7925,1442,cancelled
1466,6796,1052,pending
1467,9184,1690,returned
1468,5835,1563,pending
1469,4941,1655,returned
1470,1502,71,returned
1471,6839,1564,pending
1472,4813,421,pending
1473,7761,191,delivered
1474,5401,1403,cancelled
1475,9162,667,shipped
1476,1532,1291,returned
1477,7485,1204,shipped
1478,3655,810,returned
1479,6287,1826,pending
1480,3975,1792,pending
1481,6886,83,returned
1482,9434,1967,returned
1483,8294,1128,delivered
1484,401,190,pending
1485,6039,771,returned
1486,3227,1233,pending
1487,1522,231,delivered
1488,3353,364,pending
1489,2651,841,delivered
1490,795,77,returned
1491,3111,1414,shipped
1492,3558,1936,returned
1493,7102,507,cancelled
1494,9625,97,shipped
1495,40,1373,shipped
1496,8903,1157,cancelled
1497,8500,357,pending
1498,9169,1100,returned
1499,3462,1091,delivered
1500,4643,1960,cancelled
1501,8516,213,cancelled
1502,7419,895,cancelled
1503,4071,1541,delivered
1504,2214,1523,pending
1505,8908,486,delivered
1506,8397,1442,pending
1507,3041,612,shipped
1508,6632,900,delivered
1509,7877,579,shipped
1510,6768,638,delivered
1511,492,537,cancelled
1512,9156,407,shipped
1513,8109,1237,cancelled
1514,6660,500,cancelled
1515,9731,1617,delivered
1516,8492,200,returned
1517,7773,918,delivered
1518,4467,1258,returned
1519,2766,647,cancelled
1520,8626,923,pending
1521,5013,1919,delivered
1522,6292,1680,returned
1523,3560,1634,returned
1524,5488,520,pending
1525,5359,686,cancelled
1526,6609,646,shipped
1527,3212,1269,delivered
1528,168,1938,shipped
1529,6208,1632,returned
1530,183,1744,returned
1531,9263,1659,cancelled
1532,4396,1578,returned
1533,6367,809,cancelled
1534,8510,140,pending
1535,8811,382,shipped
1536,9447,1610,shipped
1537,3982,1371,shipped
1538,4363,795,returned
1539,8039,291,shipped
1540,860,473,cancelled
1541,3405,481,cancelled
1542,9143,1594,delivered
1543,873,802,pending
1544,3339,1064,cancelled
1545,8060,1893,delivered
1546,8534,1983,delivered
1547,8123,1036,shipped
1548,844,1911,delivered
1549,5402,681,returned
1550,6309,1415,delivered
1551,7363,1366,cancelled
1552,6093,1700,cancelled
1553,8232,799,returned
1554,35,120,delivered
1555,5527,147,shipped
1556,6482,1314,cancelled
1557,6953,544,delivered
1558,9858,550,shipped
1559,6787,1884,shipped
1560,2714,966,pending
1561,6024,851,pending
1562,4184,1980,cancelled
1563,5819,405,delivered
1564,4149,373,pending
1565,1007,607,shipped
1566,1439,1412,returned
1567,7067,917,delivered
1568,7470,1475,pending
1569,6041,291,pending
1570,4089,677,pending
1571,9412,199,returned
1572,8646,721,pending
1573,5576,847,delivered
1574,1660,492,shipped
1575,5188,1810,returned
1576,5235,111,returned
1577,1436,1291,delivered
1578,3073,1878,shipped
1579,3045,1463,returned
1580,8204,1787,cancelled
1581,6936,851,shipped
1582,3051,1759,cancelled
1583,9684,1426,pending
1584,4574,273,shipped
1585,3350,1132,pending
1586,26,833,pending
1587,8281,1270,pending
1588,8046,98,pending
1589,5958,319,shipped
1590,9882,176,returned
1591,4379,725,cancelled
1592,4842,1198,cancelled
1593,5929,1275,returned
1594,343,693,shipped
1595,7751,48,shipped
1596,5757,1272,returned
1597,7033,205,pending
1598,4751,451,delivered
1599,8255,1692,shipped
1600,734,649,pending
1601,7930,991,delivered
1602,2024,462,pending
1603,7015,167,pending
1604,9755,1548,shipped
1605,2293,232,cancelled
1606,9008,1213,cancelled
1607,4711,704,shipped
1608,7536,235,delivered
1609,7324,499,shipped
1610,717,590,shipped
1611,1355,1258,shipped
1612,7266,587,shipped
1613,1426,377,cancelled
1614,6963,852,delivered
1615,6524,1762,pending
1616,2876,463,shipped
1617,6582,187,cancelled
1618,5830,705,returned
1619,364,867,shipped
1620,4105,939,delivered
1621,5436,702,shipped
1622,6898,945,shipped
1623,888,1391,shipped
1624,6639,1298,cancelled
1625,942,304,cancelled
1626,5146,240,pending
1627,127,1831,delivered
1628,7154,1136,cancelled
1629,683,882,returned
1630,45,663,cancelled
1631,1246,1592,pending
1632,2914,180,returned
1633,1497,1749,cancelled
1634,7433,1790,returned
1635,3320,1669,shipped
1636,3948,757,shipped
1637,9411,1655,shipped
1638,3791,44,delivered
1639,4467,1094,delivered
1640,9548,1445,delivered
1641,1342,1793,cancelled
1642,5421,978,pending
1643,7248,1201,delivered
1644,3086,307,pending
1645,8651,475,pending
1646,2424,565,shipped
1647,6488,1409,delivered
1648,6755,1545,returned
1649,5478,1296,delivered
1650,1809,1184,pending
1651,2338,1486,pending
1652,4991,150,pending
1653,5292,1464,delivered
1654,8920,1043,pending
1655,5179,211,pending
1656,9942,463,shipped
1657,4661,811,delivered
1658,4061,469,cancelled
1659,3328,1574,shipped
1660,107,656,cancelled
1661,6035,1443,delivered
1662,3171,963,pending
1663,48,1193,returned
1664,4618,254,cancelled
1665,4318,487,cancelled
1666,7356,77,shipped
1667,1572,1620,cancelled
1668,176,1706,delivered
1669,7223,135,pending
1670,3014,708,returned
1671,2780,1140,shipped
1672,3477,1895,returned
1673,7712,199,cancelled
1674,8833,776,cancelled
1675,8671,232,cancelled
1676,6203,1249,cancelled
1677,6144,85,delivered
1678,9901,203,cancelled
1679,3879,1992,returned
1680,3916,72,pending
1681,938,1414,delivered
1682,5949,1837,returned
1683,1376,1596,cancelled
1684,9939,1585,returned
1685,3100,516,pending
1686,7998,1215,shipped
1687,6157,598,cancelled
1688,458,1073,returned
1689,4223,1490,delivered
1690,708,799,delivered
1691,4850,1910,delivered
1692,2446,1525,delivered
1693,9355,424,delivered
1694,7653,53,cancelled
1695,6262,1781,delivered
1696,110,1190,delivered
1697,6422,378,pending
1698,7684,1111,delivered
1699,6970,311,shipped
1700,7376,236,returned
1701,2624,851,pending
1702,2109,1919,cancelled
1703,1063,258,returned
1704,7146,1059,pending
1705,1926,64,returned
1706,3610,902,pending
1707,9628,1339,pending
1708,9660,580,returned
1709,58,1678,returned
1710,1102,1348,cancelled
1711,803,110,shipped
1712,2228,1033,cancelled
1713,2754,1090,pending
1714,5648,1912,returned
1715,7567,962,cancelled
1716,8123,1617,pending
1717,1387,578,returned
1718,7605,284,cancelled
1719,8299,275,pending
1720,1724,1163,delivered
1721,6993,1336,returned
1722,6574,636,cancelled
1723,462,1984,cancelled
1724,7367,424,delivered
1725,9743,751,cancelled
1726,9224,1414,pending
1727,9714,1684,shipped
1728,2447,85,delivered
1729,1969,1998,shipped
1730,6036,831,shipped
1731,9322,1922,cancelled
1732,4626,1506,returned
1733,9992,367,delivered
1734,736,109,cancelled
1735,5848,226,cancelled
1736,7651,1539,delivered
1737,8601,862,cancelled
1738,3099,753,returned
1739,1977,1138,shipped
1740,1852,1013,cancelled
1741,4295,1053,cancelled
1742,4623,1032,cancelled
1743,9949,498,delivered
1744,5458,1350,returned
1745,5029,452,returned
1746,3854,773,cancelled
1747,9903,1195,returned
1748,7696,1549,pending
1749,2908,728,shipped
1750,592,1735,pending
1751,3280,136,cancelled
1752,4165,882,returned
1753,2017,314,cancelled
1754,8043,239,returned
1755,1459,1174,cancelled
1756,9590,1188,shipped
1757,3455,766,shipped
1758,616,445,pending
1759,4020,1576,returned
1760,7838,1150,shipped
1761,649,667,cancelled
1762,8690,281,returned
1763,7823,775,shipped
1764,3858,684,delivered
1765,2916,877,shipped
1766,873,288,returned
1767,4535,1598,returned
1768,8044,529,cancelled
1769,8261,263,pending
1770,3053,1153,shipped
1771,6607,1220,returned
1772,3228,604,delivered
1773,2003,935,shipped
1774,9349,348,shipped
1775,2252,1195,shipped
1776,1356,912,cancelled
1777,8368,893,delivered
1778,133,1634,shipped
1779,9301,1343,delivered
1780,7199,774,pending
1781,5182,676,cancelled
1782,8110,1494,cancelled
1783,9217,171,cancelled
1784,4926,427,pending
1785,2057,1380,delivered
1786,3469,628,delivered
1787,3382,726,shipped
1788,8240,1904,pending
1789,1126,1422,delivered
1790,8110,730,pending
1791,9628,298,cancelled
1792,2588,112,returned
1793,4452,1065,pending
1794,3082,789,returned
1795,6114,933,delivered
1796,6844,391,returned
1797,4204,413,shipped
1798,9448,215,cancelled
1799,8780,783,cancelled
1800,79,1661,returned
1801,8800,655,delivered
1802,272,828,returned
1803,4461,476,returned
1804,4467,554,pending
1805,991,1619,pending
1806,257,624,shipped
1807,7976,1606,returned
1808,7766,543,returned
1809,3162,724,delivered
1810,9578,317,pending
1811,23,228,returned
1812,1164,1044,returned
1813,6811,1261,returned
1814,1862,448,shipped
1815,9605,512,delivered
1816,7345,1998,delivered
1817,3443,1092,delivered
1818,8238,1828,pending
1819,1651,192,delivered
1820,8184,86,shipped
1821,4909,948,delivered
1822,6482,118,pending
1823,6751,596,shipped
1824,6298,393,delivered
1825,5478,1870,delivered
1826,4651,862,shipped
1827,54,1877,shipped
1828,2023,1710,shipped
1829,5599,1462,delivered
1830,6380,1285,shipped
1831,2361,1369,shipped
1832,9333,592,pending
1833,8032,1723,pending
1834,7288,514,delivered
1835,3754,575,cancelled
1836,6276,1879,pending
1837,5580,1716,delivered
1838,7738,1413,pending
1839,830,864,pending
1840,4094,1907,returned
1841,8610,1757,pending
1842,844,914,returned
1843,5857,231,cancelled
1844,3112,700,shipped
1845,1222,541,pending
1846,2906,10,shipped
1847,2711,606,pending
1848,7989,702,cancelled
1849,1104,794,returned
1850,682,1864,returned
1851,5529,903,delivered
1852,1408,1092,delivered
1853,4421,259,shipped
1854,3578,1390,shipped
1855,7123,812,delivered
1856,203,297,returned
1857,5580,1935,returned
1858,1104,683,cancelled
1859,5235,1140,pending
1860,7197,1334,returned
1861,1621,1375,delivered
1862,7757,1133,shipped
1863,9271,131,delivered
1864,2912,1520,delivered
1865,9710,375,shipped
1866,1404,1677,returned
1867,1903,1327,pending
1868,4639,337,returned
1869,9551,1874,returned
1870,4430,1041,pending
1871,4755,235,delivered
1872,113,1548,pending
1873,3546,1680,returned
1874,5929,1430,cancelled
1875,9458,1200,shipped
1876,9511,257,delivered
1877,2760,854,delivered
1878,2521,21,pending
1879,2659,1690,pending
1880,1771,932,delivered
1881,704,321,pending
1882,8292,1334,delivered
1883,5034,902,returned
1884,8245,1061,returned
1885,6407,835,delivered
1886,4871,1123,pending
1887,8888,310,cancelled
1888,3058,1934,returned
1889,2042,516,cancelled
1890,7489,1826,delivered
1891,9940,1958,pending
1892,6822,649,delivered
